"date","total_count","lineage_count","total_count_rolling","lineage_count_rolling","proportion","proportion_ci_lower","proportion_ci_upper","lineage","location"
2021-12-28,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-01-03,2,2,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-01-07,1,1,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-01-13,7,7,4,4,1,0.55523738234236,0.999884667211762,"omicron_1","USA_US-IL_17001"
2022-01-17,1,1,4,4,1,0.55523738234236,0.999884667211762,"omicron_1","USA_US-IL_17001"
2022-01-18,10,10,6,6,1,0.66961109084845,0.999921500151634,"omicron_1","USA_US-IL_17001"
2022-01-19,1,1,4.75,4.75,1,0.620622857700961,0.99990657939996,"omicron_1","USA_US-IL_17001"
2022-01-24,14,14,8.33333333333333,8.33333333333333,1,0.737782751282814,0.999940509697106,"omicron_1","USA_US-IL_17001"
2022-01-28,1,1,7.5,7.5,1,0.737782751282814,0.999940509697106,"omicron_1","USA_US-IL_17001"
2022-01-30,3,3,6,6,1,0.66961109084845,0.999921500151634,"omicron_1","USA_US-IL_17001"
2022-01-31,3,3,2.33333333333333,2.33333333333333,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-02-01,10,10,4.25,4.25,1,0.55523738234236,0.999884667211762,"omicron_1","USA_US-IL_17001"
2022-02-03,1,1,3.6,3.6,1,0.55523738234236,0.999884667211762,"omicron_1","USA_US-IL_17001"
2022-02-06,6,6,5,5,1,0.620622857700961,0.99990657939996,"omicron_1","USA_US-IL_17001"
2022-02-07,4,4,5.25,5.25,1,0.620622857700961,0.99990657939996,"omicron_1","USA_US-IL_17001"
2022-02-11,2,2,4,4,1,0.55523738234236,0.999884667211762,"omicron_1","USA_US-IL_17001"
2022-02-13,2,2,2.66666666666667,2.66666666666667,1,0.46441675695705,0.999849363974563,"omicron_1","USA_US-IL_17001"
2022-02-14,18,18,7.33333333333333,7.33333333333333,1,0.70756382633769,0.999932313535756,"omicron_1","USA_US-IL_17001"
2022-02-15,3,3,6.25,6.25,1,0.66961109084845,0.999921500151634,"omicron_1","USA_US-IL_17001"
2022-02-16,4,4,5.8,5.8,1,0.66961109084845,0.999921500151634,"omicron_1","USA_US-IL_17001"
2022-02-18,1,1,5.6,5.6,1,0.66961109084845,0.999921500151634,"omicron_1","USA_US-IL_17001"
2022-02-20,3,3,5.8,5.8,1,0.66961109084845,0.999921500151634,"omicron_1","USA_US-IL_17001"
2022-02-22,7,7,3.75,3.75,1,0.55523738234236,0.999884667211762,"omicron_1","USA_US-IL_17001"
2022-02-23,2,2,3.25,3.25,1,0.46441675695705,0.999849363974563,"omicron_1","USA_US-IL_17001"
2022-02-24,2,2,3,3,1,0.46441675695705,0.999849363974563,"omicron_1","USA_US-IL_17001"
2022-02-25,1,1,3,3,1,0.46441675695705,0.999849363974563,"omicron_1","USA_US-IL_17001"
2022-02-26,1,1,2.66666666666667,2.66666666666667,1,0.46441675695705,0.999849363974563,"omicron_1","USA_US-IL_17001"
2022-03-03,2,2,1.33333333333333,1.33333333333333,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-03-07,3,3,2.5,2.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-03-16,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-03-22,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-03-24,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-03-29,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-04-05,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-04-06,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-04-08,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-04-10,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-04-12,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-04-13,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-04-17,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-04-18,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-04-25,2,2,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-05-02,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-05-12,2,2,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-05-16,1,1,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-05-23,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-06-13,2,2,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-06-14,1,1,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-06-21,3,3,3,3,1,0.46441675695705,0.999849363974563,"omicron_1","USA_US-IL_17001"
2022-06-24,1,1,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-06-27,1,1,1.66666666666667,1.66666666666667,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-07-05,7,7,7,7,1,0.70756382633769,0.999932313535756,"omicron_1","USA_US-IL_17001"
2022-07-06,3,3,5,5,1,0.620622857700961,0.99990657939996,"omicron_1","USA_US-IL_17001"
2022-07-11,11,11,7,7,1,0.70756382633769,0.999932313535756,"omicron_1","USA_US-IL_17001"
2022-07-12,1,1,5,5,1,0.620622857700961,0.99990657939996,"omicron_1","USA_US-IL_17001"
2022-07-18,3,3,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-07-20,1,1,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-07-21,3,3,2.33333333333333,2.33333333333333,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-07-25,4,4,2.66666666666667,2.66666666666667,1,0.46441675695705,0.999849363974563,"omicron_1","USA_US-IL_17001"
2022-07-26,2,2,2.5,2.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-07-28,1,1,2.33333333333333,2.33333333333333,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-08-01,1,1,1.33333333333333,1.33333333333333,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-08-08,3,3,3,3,1,0.46441675695705,0.999849363974563,"omicron_1","USA_US-IL_17001"
2022-08-15,2,2,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-08-22,2,2,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-08-29,3,3,3,3,1,0.46441675695705,0.999849363974563,"omicron_1","USA_US-IL_17001"
2022-08-30,1,1,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-09-06,2,2,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-10-03,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-11-13,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17001"
2022-11-21,2,0,2,0,0,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17001"
2022-11-28,2,1,2,1,0.5,0.0608302759200974,0.939169724079903,"omicron_1","USA_US-IL_17001"
2022-12-01,1,0,1.5,0.5,0.333333333333333,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17001"
2022-12-05,2,0,1.5,0,0,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17001"
2022-12-06,1,1,1.33333333333333,0.333333333333333,0.25,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17001"
2022-12-12,3,0,2,0.5,0.25,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17001"
2022-12-14,1,0,2,0,0,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17001"
2022-12-22,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17001"
2022-12-27,3,3,2,1.5,0.75,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2022-12-29,2,1,2.5,2,0.8,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2023-01-02,3,3,2.66666666666667,2.33333333333333,0.875,0.176736097131257,0.961252382214835,"omicron_1","USA_US-IL_17001"
2023-01-03,2,1,2.33333333333333,1.66666666666667,0.714285714285714,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17001"
2023-01-05,1,0,2,1.33333333333333,0.666666666666667,0.0608302759200974,0.939169724079903,"omicron_1","USA_US-IL_17001"
2023-01-17,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17001"
2023-01-18,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17001"
2023-01-23,3,0,1.66666666666667,0,0,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17001"
2023-01-30,2,0,2,0,0,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17001"
2023-02-08,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17001"
2023-02-14,3,0,2,0,0,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17001"
2023-02-21,4,0,4,0,0,0.000115332788238275,0.44476261765764,"omicron_1","USA_US-IL_17001"
2023-02-22,2,0,3,0,0,0.000150636025436569,0.53558324304295,"omicron_1","USA_US-IL_17001"
2023-03-16,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17001"
2023-08-15,2,0,2,0,0,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17001"
2023-10-10,3,0,3,0,0,0.000150636025436569,0.53558324304295,"omicron_1","USA_US-IL_17001"
2023-10-12,2,0,2.5,0,0,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17001"
2023-10-24,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17001"
2023-12-05,8,0,8,0,0,5.94903028944023e-05,0.262217248717186,"omicron_1","USA_US-IL_17001"
2023-12-06,1,0,4.5,0,0,0.000115332788238275,0.44476261765764,"omicron_1","USA_US-IL_17001"
2023-12-07,2,0,3.66666666666667,0,0,0.000115332788238275,0.44476261765764,"omicron_1","USA_US-IL_17001"
2023-12-12,2,0,1.66666666666667,0,0,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17001"
2023-12-21,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17001"
2023-12-26,2,0,1.5,0,0,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17001"
2023-12-28,2,0,2,0,0,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17001"
2024-01-05,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17001"
2024-01-09,2,0,1.5,0,0,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17001"
2024-07-08,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17001"
2022-11-21,2,2,2,2,1,0.333178245598791,0.999783091529969,"omicron_2","USA_US-IL_17001"
2022-11-28,2,1,2,1,0.5,0.0608302759200974,0.939169724079903,"omicron_2","USA_US-IL_17001"
2022-12-01,1,1,1.5,1,0.666666666666667,0.0608302759200974,0.939169724079903,"omicron_2","USA_US-IL_17001"
2022-12-05,2,2,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_2","USA_US-IL_17001"
2022-12-06,1,0,1.33333333333333,1,0.75,0.146746316309575,0.999614419019244,"omicron_2","USA_US-IL_17001"
2022-12-12,3,3,2,1.5,0.75,0.333178245598791,0.999783091529969,"omicron_2","USA_US-IL_17001"
2022-12-14,1,1,2,2,1,0.333178245598791,0.999783091529969,"omicron_2","USA_US-IL_17001"
2022-12-22,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_2","USA_US-IL_17001"
2022-12-27,3,0,2,0.5,0.25,0.000216908470030966,0.666821754401209,"omicron_2","USA_US-IL_17001"
2022-12-29,2,0,2.5,0,0,0.000216908470030966,0.666821754401209,"omicron_2","USA_US-IL_17001"
2023-01-02,3,0,2.66666666666667,0,0,0.000150636025436569,0.53558324304295,"omicron_2","USA_US-IL_17001"
2023-01-03,2,0,2.33333333333333,0,0,0.000216908470030966,0.666821754401209,"omicron_2","USA_US-IL_17001"
2023-01-05,1,1,2,0.333333333333333,0.166666666666667,0.000216908470030966,0.666821754401209,"omicron_2","USA_US-IL_17001"
2023-01-17,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_2","USA_US-IL_17001"
2023-01-18,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_2","USA_US-IL_17001"
2023-01-23,3,3,1.66666666666667,1.66666666666667,1,0.333178245598791,0.999783091529969,"omicron_2","USA_US-IL_17001"
2023-01-30,2,0,2,0,0,0.000216908470030966,0.666821754401209,"omicron_2","USA_US-IL_17001"
2023-02-08,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_2","USA_US-IL_17001"
2023-02-14,3,0,2,0,0,0.000216908470030966,0.666821754401209,"omicron_2","USA_US-IL_17001"
2023-02-21,4,0,4,0,0,0.000115332788238275,0.44476261765764,"omicron_2","USA_US-IL_17001"
2023-02-22,2,1,3,0.5,0.166666666666667,0.000150636025436569,0.53558324304295,"omicron_2","USA_US-IL_17001"
2023-03-16,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_2","USA_US-IL_17001"
2023-08-15,2,0,2,0,0,0.000216908470030966,0.666821754401209,"omicron_2","USA_US-IL_17001"
2023-10-10,3,0,3,0,0,0.000150636025436569,0.53558324304295,"omicron_2","USA_US-IL_17001"
2023-10-12,2,0,2.5,0,0,0.000216908470030966,0.666821754401209,"omicron_2","USA_US-IL_17001"
2023-10-24,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_2","USA_US-IL_17001"
2023-12-05,8,0,8,0,0,5.94903028944023e-05,0.262217248717186,"omicron_2","USA_US-IL_17001"
2023-12-06,1,0,4.5,0,0,0.000115332788238275,0.44476261765764,"omicron_2","USA_US-IL_17001"
2023-12-07,2,0,3.66666666666667,0,0,0.000115332788238275,0.44476261765764,"omicron_2","USA_US-IL_17001"
2023-12-12,2,0,1.66666666666667,0,0,0.000216908470030966,0.666821754401209,"omicron_2","USA_US-IL_17001"
2023-12-21,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_2","USA_US-IL_17001"
2023-12-26,2,0,1.5,0,0,0.000216908470030966,0.666821754401209,"omicron_2","USA_US-IL_17001"
2023-12-28,2,0,2,0,0,0.000216908470030966,0.666821754401209,"omicron_2","USA_US-IL_17001"
2024-01-05,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_2","USA_US-IL_17001"
2024-01-09,2,0,1.5,0,0,0.000216908470030966,0.666821754401209,"omicron_2","USA_US-IL_17001"
2024-07-08,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_2","USA_US-IL_17001"
2023-12-21,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_3","USA_US-IL_17001"
2023-12-26,2,2,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_3","USA_US-IL_17001"
2023-12-28,2,0,2,1,0.5,0.0608302759200974,0.939169724079903,"omicron_3","USA_US-IL_17001"
2024-01-05,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_3","USA_US-IL_17001"
2024-01-09,2,0,1.5,0.5,0.333333333333333,0.000216908470030966,0.666821754401209,"omicron_3","USA_US-IL_17001"
2024-07-08,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_3","USA_US-IL_17001"
2021-12-27,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17003"
2022-01-04,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17003"
2022-01-12,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17003"
2022-01-25,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17003"
2022-02-08,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17003"
2022-07-04,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17003"
2022-09-06,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17003"
2022-09-22,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17003"
2022-10-01,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17003"
2023-03-23,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17003"
2023-08-24,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17003"
2023-12-22,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17003"
2022-04-04,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17005"
2022-04-06,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17005"
2022-04-09,3,3,1.66666666666667,1.66666666666667,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17005"
2022-04-12,3,3,2.33333333333333,2.33333333333333,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17005"
2022-04-13,2,2,2.66666666666667,2.66666666666667,1,0.46441675695705,0.999849363974563,"omicron_1","USA_US-IL_17005"
2022-04-16,1,1,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17005"
2022-06-12,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17005"
2022-07-14,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17005"
2022-08-26,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17005"
2022-10-17,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17005"
2021-12-27,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17007"
2021-12-28,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17007"
2022-01-03,2,2,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17007"
2022-01-24,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17007"
2022-01-26,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17007"
2022-02-07,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17007"
2022-02-14,2,2,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17007"
2022-02-21,2,2,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17007"
2022-02-25,1,1,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17007"
2022-04-26,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17007"
2022-05-19,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17007"
2022-05-31,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17007"
2022-10-19,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17007"
2022-10-31,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17007"
2022-11-18,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17007"
2022-11-25,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17007"
2023-01-03,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17007"
2023-08-29,2,0,2,0,0,0.000216908470030966,0.666821754401209,"omicron_1","USA_US-IL_17007"
2023-09-12,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17007"
2022-11-18,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_2","USA_US-IL_17007"
2022-11-25,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_2","USA_US-IL_17007"
2023-01-03,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_2","USA_US-IL_17007"
2023-08-29,2,0,2,0,0,0.000216908470030966,0.666821754401209,"omicron_2","USA_US-IL_17007"
2023-09-12,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_2","USA_US-IL_17007"
2022-02-01,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17009"
2022-04-09,2,2,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17009"
2022-04-10,1,1,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17009"
2022-04-12,2,2,1.66666666666667,1.66666666666667,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17009"
2022-04-13,1,1,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17009"
2022-04-15,1,1,1.4,1.4,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17009"
2022-04-17,1,1,1.25,1.25,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17009"
2022-05-17,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17009"
2022-06-22,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17009"
2022-06-27,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17009"
2022-07-26,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17009"
2022-07-30,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17009"
2022-09-10,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17009"
2022-12-26,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17009"
2023-12-11,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17009"
2023-12-13,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17009"
2024-01-09,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17009"
2023-12-13,1,1,1,0.5,0.5,0.000385580980755902,0.853253683690425,"omicron_3","USA_US-IL_17009"
2024-01-09,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_3","USA_US-IL_17009"
2021-12-29,1,1,1,0.5,0.5,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17011"
2022-01-03,3,3,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-01-12,6,6,6,6,1,0.66961109084845,0.999921500151634,"omicron_1","USA_US-IL_17011"
2022-01-17,3,3,4.5,4.5,1,0.55523738234236,0.999884667211762,"omicron_1","USA_US-IL_17011"
2022-01-18,2,2,3.66666666666667,3.66666666666667,1,0.55523738234236,0.999884667211762,"omicron_1","USA_US-IL_17011"
2022-01-19,2,2,2.33333333333333,2.33333333333333,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-01-23,1,1,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-01-25,1,1,1.33333333333333,1.33333333333333,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-01-26,3,3,1.66666666666667,1.66666666666667,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-01-28,1,1,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-01-29,1,1,1.4,1.4,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-02-01,2,2,1.75,1.75,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-02-03,2,2,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-02-06,1,1,1.66666666666667,1.66666666666667,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-02-07,1,1,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-02-14,2,2,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-02-21,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-04-11,2,2,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-04-12,1,1,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-04-15,1,1,1.33333333333333,1.33333333333333,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-04-27,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-05-04,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-05-10,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-05-11,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-05-18,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-06-23,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-06-26,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-07-07,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-07-13,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-07-23,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-08-01,2,2,2,2,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-09-06,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-09-29,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-10-03,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-10-16,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-10-30,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-11-03,2,2,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-11-06,1,1,1.5,1.5,1,0.333178245598791,0.999783091529969,"omicron_1","USA_US-IL_17011"
2022-12-02,1,0,1,0,0,0.000385580980755902,0.853253683690425,"omicron_1","USA_US-IL_17011"
2022-12-19,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
2022-12-21,1,1,1,1,1,0.146746316309575,0.999614419019244,"omicron_1","USA_US-IL_17011"
