6.269028320312500000e+02,1.693204833984375000e+03,7.138409423828125000e+01,8.247453125000000000e+03,1.371481201171875000e+03,4.519384765625000000e+02,3.725902709960937500e+02,2.336407775878906250e+02,6.393034179687500000e+03,1.828632934570312500e+03,5.988226318359375000e+02,2.311074951171875000e+03,1.701587890625000000e+03,8.441213989257812500e+02,1.723920288085937500e+02,1.954588623046875000e+03,7.512908935546875000e+02,1.476319580078125000e+02,7.227064819335937500e+02,1.341672485351562500e+03,1.710729248046875000e+03,1.174124755859375000e+03,3.756467285156250000e+02,1.896767456054687500e+03,3.680579223632812500e+02,2.859651794433593750e+02,1.334409057617187500e+03,3.081379089355468750e+02,9.100166015625000000e+02,6.056768188476562500e+02,2.105402343750000000e+03,1.865500732421875000e+03,2.611890258789062500e+02,4.002439453125000000e+03,1.232456909179687500e+03,6.799906005859375000e+02,4.161181640625000000e+01,2.513194885253906250e+02,8.726221923828125000e+02,1.028966522216796875e+02,1.481879760742187500e+03,7.896479492187500000e+02,1.003490783691406250e+03,1.340587310791015625e+02,1.361700195312500000e+03,1.807310546875000000e+03,5.949265747070312500e+02,1.035950073242187500e+03,2.194966278076171875e+02
7.012639160156250000e+02,2.333607666015625000e+03,2.736295166015625000e+02,7.192894531250000000e+03,2.144995605468750000e+03,4.227180786132812500e+02,4.121321411132812500e+02,6.079595947265625000e+01,5.282596679687500000e+03,1.684172729492187500e+03,5.963142089843750000e+02,2.773961914062500000e+03,1.417746826171875000e+03,5.272802734375000000e+02,4.060740356445312500e+02,1.117652954101562500e+03,7.793902587890625000e+02,3.360534362792968750e+02,8.814132080078125000e+02,1.329918334960937500e+03,1.519482421875000000e+03,1.183209350585937500e+03,4.209767456054687500e+02,1.906779296875000000e+03,3.694181518554687500e+02,3.740356445312500000e+02,6.224600830078125000e+02,5.566768188476562500e+02,5.594294433593750000e+02,7.801816406250000000e+02,4.191725585937500000e+03,2.736738281250000000e+03,2.703865051269531250e+02,2.987144287109375000e+03,3.064827880859375000e+02,9.595870971679687500e+02,3.000460449218750000e+03,2.497306213378906250e+02,1.343639160156250000e+03,1.327496795654296875e+02,1.537718872070312500e+03,8.181328125000000000e+02,4.381791992187500000e+02,2.255220336914062500e+02,2.223283691406250000e+03,1.401012451171875000e+03,5.896853027343750000e+02,1.243515380859375000e+03,2.066298370361328125e+02
2.258730468750000000e+03,2.773556884765625000e+03,2.295813598632812500e+02,5.142846191406250000e+03,2.348267578125000000e+03,1.045142944335937500e+03,3.857683105468750000e+02,5.739183044433593750e+01,9.292277343750000000e+03,2.563930175781250000e+03,2.342766723632812500e+02,7.002539062500000000e+03,1.750853271484375000e+03,3.288165283203125000e+02,2.968325195312500000e+02,8.897686523437500000e+03,1.361666625976562500e+03,3.891026916503906250e+02,7.719597167968750000e+02,2.492076660156250000e+03,1.873350585937500000e+03,6.483344726562500000e+02,1.112086669921875000e+03,1.327941894531250000e+02,1.791271209716796875e+02,3.763599243164062500e+02,5.914313964843750000e+02,3.810357666015625000e+01,1.317430175781250000e+03,1.809990966796875000e+03,6.759486816406250000e+03,3.983518554687500000e+03,1.747075958251953125e+02,3.616238769531250000e+03,3.655848388671875000e+02,3.206555664062500000e+03,4.297443359375000000e+03,3.211836853027343750e+02,1.677178710937500000e+03,1.856717834472656250e+02,1.641064453125000000e+03,9.866992187500000000e+01,1.014169433593750000e+03,2.286479949951171875e+02,4.536273437500000000e+03,3.775055175781250000e+03,7.848952026367187500e+02,2.723359130859375000e+03,2.100756072998046875e+02
7.659458007812500000e+02,3.054417236328125000e+03,1.949321899414062500e+02,3.992146093750000000e+04,1.786978027343750000e+03,1.936113281250000000e+02,3.768176269531250000e+02,3.542239990234375000e+02,2.246423828125000000e+03,3.150661621093750000e+03,6.045681762695312500e+02,1.481944091796875000e+03,2.090936279296875000e+03,1.019386413574218750e+03,7.005869140625000000e+02,1.659811157226562500e+03,1.183964843750000000e+03,2.043961181640625000e+02,2.433179687500000000e+03,1.070517578125000000e+02,3.203267578125000000e+03,2.862139160156250000e+03,2.924768676757812500e+02,6.367158203125000000e+02,2.727205505371093750e+02,4.394022521972656250e+02,5.248979492187500000e+02,3.829240722656250000e+02,8.966401367187500000e+02,6.934356689453125000e+01,3.960042480468750000e+03,3.439216552734375000e+03,2.503259429931640625e+02,3.995375976562500000e+03,1.188800415039062500e+03,5.798726806640625000e+02,3.510786132812500000e+03,2.232910766601562500e+02,8.742875976562500000e+03,2.025525512695312500e+02,4.076836914062500000e+03,5.271669921875000000e+02,1.250030029296875000e+03,2.356136016845703125e+02,3.744699707031250000e+02,2.151639648437500000e+03,6.663940429687500000e+00,3.225786132812500000e+02,2.233912597656250000e+03
8.066181640625000000e+02,1.361787597656250000e+04,3.918133544921875000e+02,4.206417968750000000e+03,2.875024414062500000e+02,3.520518188476562500e+02,6.814237670898437500e+02,8.736149597167968750e+01,6.352771484375000000e+03,1.574229589843750000e+04,2.741207885742187500e+02,1.914529296875000000e+03,1.696484375000000000e+01,6.131685791015625000e+02,3.487306640625000000e+03,1.726070312500000000e+03,2.233975830078125000e+02,2.179385375976562500e+01,2.819465332031250000e+02,6.948547363281250000e+01,7.292390136718750000e+03,3.349066162109375000e+02,5.985678100585937500e+02,1.125691894531250000e+03,3.141788940429687500e+02,1.348235778808593750e+02,2.626352783203125000e+03,3.237393188476562500e+02,7.859790039062500000e+02,3.884412841796875000e+02,3.178494140625000000e+03,1.927470898437500000e+04,2.665764770507812500e+02,4.017282470703125000e+03,3.150756835937500000e+02,3.813839111328125000e+02,4.055213867187500000e+03,1.467327575683593750e+02,1.822450683593750000e+03,8.077798461914062500e+02,1.240179565429687500e+03,6.958662109375000000e+02,1.284816772460937500e+03,5.190328369140625000e+02,2.324499511718750000e+02,2.898884521484375000e+03,6.266259765625000000e+01,1.236915283203125000e+03,2.191192169189453125e+02
8.893878173828125000e+02,2.886346679687500000e+03,4.416973266601562500e+02,8.193905273437500000e+03,1.000447998046875000e+02,2.286218261718750000e+01,7.842507934570312500e+01,1.024956893920898438e+02,4.427713867187500000e+03,2.622826171875000000e+03,5.617686157226562500e+02,2.667804199218750000e+03,1.714366943359375000e+03,1.460205078125000000e+00,2.107005004882812500e+02,1.142149780273437500e+03,9.810239868164062500e+02,8.792327880859375000e+01,7.226084594726562500e+02,1.798796386718750000e+02,3.919897216796875000e+03,3.294914550781250000e+02,5.547986450195312500e+02,9.855540771484375000e+02,3.220681762695312500e+02,3.201246032714843750e+02,8.005480957031250000e+01,2.982535095214843750e+02,5.295737304687500000e+02,4.207102661132812500e+02,1.683226562500000000e+03,3.901901855468750000e+03,4.974340209960937500e+02,1.237359667968750000e+04,1.553838378906250000e+03,8.647155151367187500e+02,3.127353027343750000e+03,1.257728271484375000e+02,1.811833374023437500e+03,1.853993225097656250e+02,5.435155029296875000e+02,7.746152343750000000e+02,5.397853027343750000e+03,2.188547821044921875e+02,1.741730957031250000e+02,2.051119628906250000e+03,7.100390625000000000e+01,9.495789794921875000e+02,2.060066680908203125e+02
1.055562500000000000e+03,3.126738037109375000e+03,1.660297241210937500e+02,2.270696484375000000e+04,2.303248291015625000e+03,3.641717529296875000e+02,1.965606689453125000e+00,1.112096862792968750e+02,4.176819824218750000e+03,3.410822753906250000e+03,2.584974975585937500e+02,2.617299804687500000e+02,7.615092773437500000e+02,3.498359985351562500e+02,5.167814331054687500e+02,6.021893310546875000e+02,1.231717041015625000e+03,3.456074523925781250e+01,7.461243896484375000e+02,7.835861816406250000e+02,3.424626220703125000e+03,4.609733886718750000e+02,7.320413208007812500e+02,5.586840820312500000e+03,1.483860839843750000e+03,2.979052734375000000e+01,2.710947265625000000e+02,3.492094726562500000e+02,1.175308837890625000e+03,5.709630126953125000e+02,2.272829101562500000e+03,2.886225097656250000e+03,2.305232849121093750e+02,3.916017333984375000e+03,3.578872070312500000e+02,9.928911743164062500e+02,4.092753906250000000e+03,7.421981811523437500e+01,1.381430297851562500e+03,1.224056854248046875e+02,2.712895507812500000e+02,2.093603515625000000e+02,1.259518676757812500e+03,2.266123962402343750e+02,4.986052246093750000e+02,5.288567382812500000e+03,6.384226074218750000e+02,3.107027587890625000e+02,1.801831817626953125e+02
8.022604980468750000e+02,1.742079711914062500e+03,3.912609863281250000e+01,1.032955566406250000e+04,1.496027587890625000e+03,3.529300537109375000e+02,3.379892578125000000e+02,3.451693725585937500e+01,4.906512695312500000e+03,1.993579956054687500e+03,6.076717529296875000e+02,2.860173828125000000e+03,1.992831542968750000e+03,3.091573486328125000e+02,3.573856201171875000e+02,1.928708496093750000e+03,1.002109252929687500e+03,7.084869384765625000e+01,9.803786010742187500e+02,1.533854003906250000e+03,2.132213867187500000e+03,1.096765258789062500e+03,3.520652465820312500e+02,1.903131713867187500e+03,3.701955566406250000e+02,3.828738403320312500e+02,7.895681152343750000e+02,2.174924621582031250e+02,5.921907958984375000e+02,6.208228759765625000e+02,2.417217773437500000e+03,2.527980957031250000e+03,2.654153137207031250e+02,4.002050048828125000e+03,1.465840454101562500e+03,7.094024658203125000e+02,3.174974365234375000e+03,2.284314270019531250e+02,1.612060546875000000e+03,1.206016387939453125e+02,1.534213745117187500e+03,1.300517578125000000e+03,1.338152099609375000e+03,8.928096008300781250e+01,1.504435302734375000e+03,1.649588012695312500e+03,6.147936401367187500e+02,4.058754882812500000e+02,2.093351898193359375e+02
8.591885375976562500e+02,2.604280761718750000e+03,1.012203979492187500e+02,1.326775878906250000e+04,1.732321044921875000e+03,5.019713745117187500e+02,4.232892150878906250e+02,1.473533630371093750e+02,8.296951171875000000e+03,2.295935058593750000e+03,5.953230590820312500e+02,3.860470703125000000e+03,2.051703125000000000e+03,3.648858642578125000e+02,7.581159667968750000e+02,2.055331787109375000e+03,1.464487915039062500e+03,2.320794067382812500e+02,1.289193359375000000e+03,1.284567993164062500e+03,2.054333984375000000e+03,1.094410400390625000e+03,4.176233520507812500e+02,1.939145263671875000e+03,3.694124450683593750e+02,4.547998046875000000e+02,9.370541992187500000e+02,3.512380371093750000e+02,3.520117187500000000e+01,6.840657958984375000e+02,4.697507324218750000e+03,4.122456054687500000e+03,2.646571044921875000e+02,3.082559082031250000e+03,9.058458251953125000e+02,8.606799316406250000e+02,3.775878906250000000e+03,2.416257934570312500e+02,1.979662109375000000e+03,1.879159545898437500e+02,2.322691406250000000e+03,4.875368164062500000e+03,8.625670166015625000e+02,1.212914733886718750e+02,2.560548583984375000e+03,1.206086059570312500e+03,6.136477661132812500e+02,5.264003906250000000e+02,2.150852966308593750e+02
2.364437011718750000e+03,2.926962890625000000e+03,4.185888671875000000e+02,6.299824218750000000e+02,3.340280761718750000e+02,9.371129150390625000e+02,4.005340270996093750e+02,1.409866790771484375e+02,8.029322265625000000e+03,2.999728027343750000e+03,5.262910156250000000e+02,2.864833007812500000e+03,6.201450195312500000e+02,2.925561523437500000e+02,6.312117309570312500e+02,5.533897949218750000e+03,3.152982421875000000e+03,2.926846008300781250e+02,1.129675415039062500e+03,1.347616821289062500e+03,2.038769775390625000e+03,1.036990234375000000e+03,4.148787841796875000e+02,1.043519775390625000e+03,2.031326293945312500e+02,4.821049804687500000e+02,8.935466308593750000e+02,1.110405273437500000e+02,1.136049804687500000e+03,6.684283447265625000e+02,6.362852539062500000e+03,4.150632324218750000e+03,1.704780578613281250e+02,3.601416503906250000e+03,8.433309326171875000e+02,5.712838745117187500e+02,4.227822265625000000e+03,3.427318420410156250e+02,2.290625976562500000e+03,2.274597167968750000e+02,2.196578613281250000e+03,4.579797851562500000e+03,1.269045532226562500e+03,2.059628906250000000e+02,3.856582031250000000e+03,1.851275146484375000e+03,5.132684326171875000e+02,3.411785400390625000e+03,1.722282409667968750e+02
