id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
00cd1936,2020-04-09,4,,,,,,,,,,3,3,2,3,1,2,2,4,2,2,2,4,0,3,-81.77,-87.96,-82.74,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-04-11,5,,,,,,,,,,3,3,2,3,1,2,2,4,2,2,2,4,0,3,-81.77,-87.96,-82.74,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-04-14,,,2,,,,,,,,3,2,2,3,1,2,2,4,2,2,2,4,0,3,-79.69,-84.26,-80.36,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-04-17,6,,,,,,,,,,3,2,2,3,1,2,2,4,2,2,2,4,0,3,-79.69,-84.26,-80.36,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-04-19,,,3,,,,,,,,3,2,2,3,1,2,2,4,2,2,2,4,0,3,-79.69,-84.26,-80.36,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-04-29,,,4,,,,,,,,3,3,2,4,1,2,2,4,2,2,2,4,0,3,-83.33,-90.74,-84.52,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-10,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-11,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-12,15,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-13,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-14,,,5,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-15,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-16,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-17,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-18,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-19,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-20,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-21,,,8,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-22,,,10,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-23,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-24,,,11,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-25,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-26,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-27,17,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-28,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-29,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-30,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-05-31,,,15,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-01,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-02,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-03,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-04,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-05,,,17,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-06,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-07,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-08,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-09,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-10,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-11,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-12,18,1,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-13,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-14,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-15,19,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-16,20,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-17,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-18,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-19,23,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-20,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-21,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-22,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-23,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-24,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-25,,,18,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-26,,,21,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-27,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-28,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-29,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-06-30,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-01,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-02,28,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-03,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-04,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-05,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-06,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-07,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-08,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-09,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-10,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-11,,,23,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-12,29,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-13,,,,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-14,,,,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-15,,,,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,3,-81.25,-87.04,-82.14,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-16,,,,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,-80.21,-87.04,-80.95,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-17,,,,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,-80.21,-87.04,-80.95,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
00cd1936,2020-07-18,30,,,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,-80.21,-87.04,-80.95,-75.0,2,Colombia,"Archipiélago de San Andrés Providencia y Santa Catalina",,13.353055955,-81.375278475,61280,COL,CO,170,COU,88,ChIJ4fBdUFXSBI8RKYUk0Gcbqkg,,COSAP,,COL.26_1
