,54,12,17,27,24,44,16,33,37,50,09,10,35,06,34,55,41,31,42,53,22,13,01,49,39,48,08,45,40,47,56,38,21,23,36,32,26,05,28,29,30,20,18,46,25,51,11,19,04
54,0.0,47806974670.26187,63958483709.398964,7557342618.249945,151762879546.96603,3566791080.3092656,633490681.8067077,3158626113.2797685,118650689638.96373,1173221435.7717183,22871697314.902508,8517260370.575792,2113747165.6144502,16249308046.012861,87870903241.3515,12559258193.515163,1022696753.0596555,1859317910.0430334,62207195005.868034,2549820272.298428,7812652924.034662,62028794162.15347,21670490625.59113,2864249502.5386643,252551410383.22986,36249053662.66561,5188785267.045006,53852120478.18243,6184938570.820759,71289973727.2775,653752337.8037479,618280222.9213642,108498601369.90926,1878786567.785076,57418232272.34397,1081296791.4715652,40463113747.82791,8936154835.403606,7917886665.394032,27205648702.239155,567823414.2242275,4299706096.704037,67203817070.853096,1200641679.9448519,25108929909.762444,195577446044.07315,3679282639.8948636,6093762012.322719,3650397413.61259
12,47806974670.26212,0.0,214620471392.15668,40528994921.79377,227157249337.1027,11523629843.161827,5734416017.895211,12393957569.849892,668764461300.9508,4571265850.917442,66418662294.99385,14619114460.374828,23904934400.522114,187710789935.61276,171686902290.48148,57289007563.6282,9637587534.63218,12677014704.483835,69348867009.03093,22290644203.397266,249529236452.50504,3171436158227.2915,402687700741.08795,25299424135.1602,292980916422.03357,510539221971.2748,40534453578.07338,644666419660.7605,62219376468.63205,556673574493.8347,5274906024.39444,3912411912.6387863,218850440942.0204,8555426475.908755,123409596974.95181,9827796471.873268,113464653679.77419,93285856757.85559,138919636507.1177,156615737769.8352,4466434490.90547,28886304597.031944,158484472503.18814,7949456677.27723,85582309805.0736,361298152350.75543,6291436187.694864,28350277306.72308,41082382581.2823
17,63958483709.398964,214620471392.15625,0.0,247401895357.14453,179440309984.03326,10102325218.414537,8974504784.90314,10717189793.339575,211320603019.2509,4097414636.9953995,61135362881.36609,12383906060.303637,35069148686.41051,198727461604.8225,161772143737.37402,750091545327.0878,13212588894.020475,50003346737.21894,129837169131.31172,33861393411.320515,107931145932.55089,297377360202.10626,176068457896.14096,42413043015.94968,1219024463371.8684,574296380204.744,97885704250.11714,115623650534.54826,171655393690.18115,378608928880.02094,11623556041.905937,13277295503.640854,485802497931.8551,7119903912.337871,180213606542.78583,15172455247.06715,463358411155.01886,184625357632.8208,145597448677.29587,1984716025359.858,9378626462.095179,130075382536.2764,2917336417511.6997,31106031834.681877,76588220271.54486,252668648359.79617,4621298058.66966,385960186774.47394,52688624245.68703
27,7557342618.249948,40528994921.7939,247401895357.14474,0.0,28173593377.349083,2113027333.5556562,5440071446.646522,2417319136.688438,33954915909.214535,915143672.5355774,12302113405.14872,2043868010.5947871,9547959834.03277,73243794179.9801,26851876908.458313,200766416932.40417,7299074638.310727,18151016048.40031,20677538645.342194,23640162869.24691,16172828540.305147,46872267025.604935,21278126051.421646,19143801089.06207,96400193589.29146,145642200158.86084,29741039451.654022,17662460398.737858,36728902226.38477,44265364190.91049,6987090774.348207,36371253345.68671,40676337133.503334,1689069400.4422133,33553035573.160347,6764699106.186795,63418906703.94019,16989927194.162374,14459509974.156248,86092598166.59451,9691260837.76284,31601393382.497036,88152478722.90366,26855346066.49945,16515333711.760475,37015821586.39071,735759559.6211958,200589712980.84137,15225947043.260756
24,151762879546.96582,227157249337.10202,179440309984.03387,28173593377.349117,0.0,42481741064.65429,2615750877.98487,30857339281.36867,987193420908.9065,11536503960.608837,309357822280.3305,472565861663.379,8253374045.501391,68504070370.52635,2538063557460.689,44026979855.35709,4315671562.297183,6805528564.868288,379262161149.4921,10997102387.138592,28223366282.6515,278492799766.07745,67214851486.28496,11646904075.262281,563878572090.9495,116561550311.05368,19698762432.92408,196558550862.21017,21829824150.705704,149711068934.1349,2616993340.3888874,2440823090.1937957,136790815955.03387,16142499877.857218,464428925631.8719,4474635648.439207,143196658632.8621,23966416400.37916,23695339612.001595,84766821517.54019,2351981925.1803045,14965260869.210524,160008616658.85788,4515321022.150918,282051636518.471,2569649156325.4097,1215111536753.227,20065867166.718784,14734804551.732578
44,3566791080.3093348,11523629843.161633,10102325218.414515,2113027333.5555935,42481741064.65436,0.0,232662445.00326726,32140865931.935852,20684978545.850155,6141271717.007139,329927297003.154,6137735124.177326,656924314.9957939,6006510222.957997,126153087982.1468,3081190258.9353194,393131922.5670048,534642628.2704312,24520828724.57651,993676230.3276578,1818977865.9946365,12091361210.53664,3501742079.1520047,1014285735.951383,25746909959.516155,8545145428.332528,1516352813.2147486,6398240131.389183,1547848916.528827,7027797346.167981,221158961.3747603,196086273.8967206,6086507892.841012,8177960990.839766,82972161651.25945,398957042.20928663,8689399154.787922,1544077666.1192653,1393714097.2412322,5293857585.060477,201449835.85927585,1045271994.2174553,7730775931.966234,356529008.1651015,2020797073977.3672,28151158235.38919,971592104.6368757,1430859657.853172,1221756792.436991
16,633490681.806708,5734416017.89526,8974504784.90397,5440071446.646509,2615750877.984955,232662445.00326836,0.0,284578501.9496144,3586700311.9469686,106188589.44618304,1288801958.4366329,198665703.2800281,3551365537.1074824,87548684623.59467,2620481376.2637954,3508879453.08192,58473503355.72955,3159245610.3244553,1669969023.8151836,32401966173.96849,2645777819.178837,5714676690.283094,2468262997.874344,76057231988.39706,6304095835.933372,20522509031.311584,15535589442.396622,1816484599.9429884,3974709096.0055003,4112815155.7120414,2692670236.016921,1269494202.650888,2797645300.019753,214767551.36405995,3065172601.5139513,16397949259.791487,3975093468.538009,2243369323.014472,1515228450.4596984,6510494939.836466,6874816812.414008,3772037209.7860484,4051230798.878117,1681663645.8713102,1822505509.0877168,3623120343.103884,69175747.3183329,2578034720.7935734,9352498731.25796
33,3158626113.2797966,12393957569.8496,10717189793.339659,2417319136.6883373,30857339281.368755,32140865931.935833,284578501.9496139,0.0,19096276526.99148,24739977581.652412,121086638591.4052,3746488594.9847846,776828027.1372567,7356522635.871022,66061449951.594475,3438906794.300998,485595481.420411,622979672.0999923,18690739651.54783,1222395290.2591941,2049554602.9231746,12582622674.627548,3736271008.5141106,1233905797.8937135,24295814411.764294,9959224586.141317,1772437523.575376,6311405502.428029,1760301953.567444,7376336997.831666,264769471.8219728,230165244.5723664,6282743740.263655,11917322044.042456,80282362774.50221,488456408.62921274,9249137894.68277,1733122858.7848516,1532644404.656993,5786981526.19515,242467783.1513596,1182977558.6742415,7873903261.730305,415748510.6275446,487565656498.4564,24185342012.295452,735095338.8677607,1609838254.9901924,1465926060.2034712
37,118650689638.96349,668764461300.95,211320603019.2499,33954915909.214268,987193420908.9086,20684978545.849842,3586700311.9469585,19096276526.99125,0.0,7082720134.149097,129467038526.4603,45716769441.12845,13283115275.652271,107505256996.78351,461935172831.5905,50954665783.87413,5975241519.919699,8853969008.889664,143178885660.93716,14759750153.176886,69051633171.99763,1018739657507.5807,220182311768.90997,15907966967.39368,483324161116.474,257604645075.63562,26152392188.938953,1235893798640.3752,35218662270.824844,388953723392.11053,3453314283.742933,3060663164.8332415,217161596208.15472,11702018944.162622,224058378117.21814,6141572814.672487,127604981285.71912,52419435225.39296,65136261534.73592,104457443419.32343,3064557129.6575484,19203708275.771664,174490115200.57355,5765048514.902129,147340204392.73563,2098761919135.6187,28963148734.28415,25036615040.856373,23458595747.49326
