,54,12,17,27,24,44,16,33,37,50,09,10,35,06,34,55,41,31,42,53,22,13,01,49,39,48,08,45,40,47,56,38,21,23,36,32,26,05,28,29,30,20,18,46,25,51,11,19,04
54,inf,916.9526521769067,614.8061293602514,1086.304035116044,320.89722186451536,692.8431099647304,2190.2591342602655,852.441690782375,442.84085291695374,845.7146994600555,623.7607213946989,383.0034696297225,1653.8319083068168,2526.6471756278074,434.2443130178804,874.8996238042237,2515.576073343412,1251.8960780134307,373.78959427290613,2410.257324704624,1156.1864476597436,711.1883605829283,723.0416827377516,2027.8217624609886,319.468090396754,1286.2400818338356,1463.6256774188353,452.1763423864731,1120.7293003053428,507.5093722710882,1694.3404250302438,1389.8524010532035,329.16379618779223,1017.1371058691317,560.9183422804,2219.4708811514147,642.4989865123586,859.5695270221306,876.396212308109,788.6677394465582,1823.7567899940054,1071.5474813083297,442.2497071992284,1279.2789707390389,731.9209410457048,331.12049107622005,337.4805160088544,896.9313777165099,1948.5778218166636
12,916.9526521769043,inf,1193.5866778307384,1668.2275862977726,932.7982070112928,1370.8229144429667,2588.9477414933426,1530.4214952606062,663.3587860506371,1523.6945039382897,1301.7405258729395,1039.6673458172068,1748.9458955393752,2643.74573926859,1104.8170535703807,1456.8231749859526,2914.2646805764894,1705.0568938705119,1259.0126633651398,2899.0730122833975,727.55978855362,353.7167204473746,596.5073385200752,2426.510369694061,1054.8361018859525,1218.8719599014628,1862.3142846519104,464.7763097904337,1256.6312659699624,645.892524628464,2121.300545283555,1964.9040130254198,824.2381007117599,1695.1169103473578,1360.6685619070518,2618.159488384494,1364.5016581088826,946.1297919074192,744.0901921506935,1168.982973852342,2312.5724775727804,1470.2360885414048,1024.1732583809564,1768.0946583178143,1409.9007455239375,866.3928095265695,917.8202786746348,1478.8549288981974,2065.6763854574465
17,614.8061293602514,1193.5866778307395,inf,523.6383318628278,813.9275039395884,1135.429200346882,1604.9346828036848,1276.351593541795,915.1849815177818,1248.1187568521043,1052.247656109251,876.0337517047958,1119.830437066234,1992.6457043871803,882.6769949478506,312.23392055100675,1930.2516218868238,665.7981163151363,713.5838146738197,1824.1593630063403,857.9277970928815,895.8274209172769,699.6066352052252,1453.3910434762167,401.0450567272649,891.2495617990749,929.394777027953,851.1045175144103,586.727829064757,607.3791249243634,1108.2424633319622,827.1866977999878,429.0335488410674,1441.0470086285466,873.2282052946762,1634.1464296948386,523.649345025827,521.5640773457615,563.6704181503214,254.666268205973,1237.6588282957237,537.3165809174465,185.12635962172848,693.181009040758,1155.830843805126,803.4646196770484,830.510798083927,310.83341601821405,1414.5763505760808
27,1086.3040351160435,1668.2275862977701,523.6383318628276,inf,1247.5940330950018,1507.880255886805,1252.0134307491755,1632.2717760117266,1386.6828872735719,1604.038939322036,1424.6987116491703,1309.7002808602072,1303.4916933507993,1993.5277873455964,1315.8762082320302,366.5560262445602,1577.3303698323145,671.182011792565,1086.034870213759,1325.9850810079752,1346.1077438262732,1370.4683293843063,1222.296847845689,1313.9135453667543,866.1819024792549,1074.9108180836404,1024.071951427471,1322.602423270202,770.3890853493226,1078.8770306801564,868.1700132382424,303.5483659371594,900.5314545968605,1796.9671910984782,1229.1483877646297,1486.4261617090206,859.6831116735334,1044.2542899862212,1086.360630790785,742.6537626227451,739.4845462973601,662.0996568797665,646.8341400359081,453.1085589470385,1511.751026275058,1274.9625254328382,1264.177327239343,261.87455794270636,1598.237606860646
24,320.89722186451553,932.7982070112942,813.927503939587,1247.5940330950011,inf,445.17528574334693,2390.1540190813016,604.7738665609918,340.43965933512834,598.0468752386721,376.09289717331734,114.01971711757402,1855.9256901258816,2728.740957446872,179.16942487074817,1036.1896217831813,2715.4709581644483,1451.017452592744,335.68831207927525,2573.5791141029813,1348.9044752485415,744.2738929436358,910.381757252095,2229.915544280052,474.0979208277925,1590.5641128850532,1665.7194592379,524.8337216584429,1322.8230821244076,776.5864346464473,1877.8653691646048,1551.1423990321607,650.0610180523081,769.4692816477485,437.34421062119446,2419.365765972453,757.3456168124065,1163.8935580733553,1123.3940650538232,990.7615212656242,1987.0785793923624,1273.6412631273945,635.5523087962497,1462.8039148734,484.2531168243218,202.56620343419533,41.179462105955636,1096.0527522958296,2150.671603635728
44,692.8431099647237,1370.8229144429783,1135.4292003468834,1507.8802558868272,445.17528574334654,inf,2652.6865501153047,196.1410380578663,778.4643667668117,271.3114865143468,120.54287904456126,331.155568625772,2177.427386533171,3050.2426538541627,266.0058608725976,1296.4758445750072,2978.0034891984515,1713.549983626749,436.9818592636079,2833.865336894809,1758.7207855859315,1182.2986003753194,1320.1980675894845,2501.142910787834,734.3841436196166,1944.438044738876,1987.221155645197,962.8584290901271,1644.3247785317023,1186.4027449838375,2138.1515919564295,1811.4286218239868,1020.0547933042839,357.831993101051,342.4852023939509,2681.8982970064562,1017.6318396042317,1517.767489927178,1533.2103753912131,1312.263217672919,2247.364802184192,1595.1429595346915,957.0540052035456,1723.0901376652257,59.88256388350565,640.5909108658794,482.02743273070297,1358.5852833298347,2472.173300043019
16,2190.2591342602645,2588.9477414933313,1604.9346828036105,1252.0134307491767,2390.154019081263,2652.6865501152984,inf,2777.078070240236,2490.637986417796,2748.8452335505413,2569.5050058776815,2452.2602668464688,1247.6579515109393,1064.418869185629,2458.9035100895226,1618.5694569937352,325.31693908314475,939.1365664885465,2230.8411644422426,661.1619545338381,1942.7897133389363,2291.1884845798663,2094.9676988678175,384.804627206785,1977.27157186894,1671.5927875963025,827.131083996791,2407.51344753979,1367.0710548619872,2066.160427629608,816.3775552933652,948.4650648120178,2004.4865537410703,2941.7734853270113,2373.954681993115,557.3172435490497,2004.4894059020007,1677.5725289245281,1959.0314818129127,1576.4926752118372,512.5288844518165,1118.7116529519267,1761.3528747634073,1057.0067037067824,2656.5573205035626,2378.9176245770664,2406.737313225606,1348.4440203383772,1190.4176053214546
33,852.4416907823712,1530.4214952606242,1276.35159354179,1632.2717760117603,604.773866560991,196.14103805786635,2777.078070240238,inf,938.0629475844565,156.50843206792712,230.37886111857662,490.75414944341594,2318.3497797280756,3191.165047049067,425.6044416902416,1420.8673646999403,3102.395009323385,1837.9415037516824,579.5058042977671,2958.256857019742,1918.3193664035757,1341.8971811929653,1479.7966484071287,2625.534430912767,875.306536814523,2085.3604379337826,2128.1435488401044,1122.4570099077719,1785.2471717266087,1340.792083082859,2262.5431120813623,1935.8201419489199,1162.446506999563,343.2040476473639,403.1233882471154,2806.2898171313896,1142.023359729165,1658.6898831220844,1692.8089562088574,1453.1856108678253,2371.756322309125,1736.0653527295979,1097.9763983984515,1847.4816577901588,141.1514160415839,800.1894916835242,641.626013548347,1482.976803454768,2613.0956932379236
37,442.8408529169542,663.3587860506376,915.1849815177839,1386.6828872735775,340.439659335128,778.4643667668176,2490.6379864177993,938.0629475844622,inf,931.3359562621429,709.3819781967861,447.30879814104065,1785.091377135782,2657.906644456772,512.458505894215,1175.2784759617575,2815.954925500946,1552.2749301709264,666.6541156889847,2710.6361768621227,1052.2833525590408,474.83447198297864,613.7606345625946,2328.2006146185176,624.8498487554657,1305.5276301309107,1764.0045295763668,255.39430069778624,1270.7921711581444,587.8978400938448,1994.7192771877433,1690.2312532107371,629.5426483453247,1102.7583626712167,768.3100142309079,2519.849733308951,978.9506968380093,960.2906970956019,826.7729423643235,1089.0465916040903,2124.1356421515056,1371.9263334658613,742.6285593567609,1579.6578228965384,817.5421978477921,273.4994089027394,325.46173099846993,1197.310229874012,2079.8372906456284
